ObjectID,TrackingRegion,X,Y,RelX,RelY,Frame,MSec,CountingRegion,DataQuality,Time,Millisec,Indicator,NObjects,BlobType
1,T_0,125,617,-602,70,23816,2961406.481,Left,High,5/1/2023 13:57:53,531,0,1,One
2,T_0,427,631,-300,84,23816,2961406.481,Left,High,5/1/2023 13:57:53,531,0,1,One
3,T_0,342,735,-385,188,23816,2961406.481,Left,High,5/1/2023 13:57:53,531,0,1,One
4,T_0,157,824,-570,277,23816,2961406.481,Left,High,5/1/2023 13:57:53,531,0,1,One
5,T_0,1320,839,593,292,23816,2961406.481,Right,High,5/1/2023 13:57:53,531,0,1,One
1,T_0,131,610,-596,63,23817,2961531.556,Left,High,5/1/2023 13:57:53,656,0,1,One
2,T_0,426,631,-301,84,23817,2961531.556,Left,High,5/1/2023 13:57:53,656,0,1,One
3,T_0,341,735,-386,188,23817,2961531.556,Left,High,5/1/2023 13:57:53,656,0,1,One
4,T_0,157,824,-570,277,23817,2961531.556,Left,High,5/1/2023 13:57:53,656,0,1,One
5,T_0,1321,838,594,291,23817,2961531.556,Right,High,5/1/2023 13:57:53,656,0,1,One
1,T_0,139,607,-588,60,23818,2961656.402,Left,High,5/1/2023 13:57:53,781,0,1,One
2,T_0,426,631,-301,84,23818,2961656.402,Left,High,5/1/2023 13:57:53,781,0,1,One
3,T_0,342,735,-385,188,23818,2961656.402,Left,High,5/1/2023 13:57:53,781,0,1,One
4,T_0,157,824,-570,277,23818,2961656.402,Left,High,5/1/2023 13:57:53,781,0,1,One
5,T_0,1324,840,597,293,23818,2961656.402,Right,High,5/1/2023 13:57:53,781,0,1,One
1,T_0,145,601,-582,54,23819,2961781.463,Left,High,5/1/2023 13:57:53,906,0,1,One
2,T_0,426,632,-301,85,23819,2961781.463,Left,High,5/1/2023 13:57:53,906,0,1,One
3,T_0,342,735,-385,188,23819,2961781.463,Left,High,5/1/2023 13:57:53,906,0,1,One
4,T_0,157,824,-570,277,23819,2961781.463,Left,High,5/1/2023 13:57:53,906,0,1,One
5,T_0,1328,850,601,303,23819,2961781.463,Right,High,5/1/2023 13:57:53,906,0,1,One
1,T_0,153,596,-574,49,23820,2961906.427,Left,High,5/1/2023 13:57:54,31,0,1,One
2,T_0,426,631,-301,84,23820,2961906.427,Left,High,5/1/2023 13:57:54,31,0,1,One
3,T_0,342,735,-385,188,23820,2961906.427,Left,High,5/1/2023 13:57:54,31,0,1,One
4,T_0,158,823,-569,276,23820,2961906.427,Left,High,5/1/2023 13:57:54,31,0,1,One
5,T_0,1321,852,594,305,23820,2961906.427,Right,High,5/1/2023 13:57:54,31,0,1,One
1,T_0,160,592,-567,45,23821,2962031.316,Left,High,5/1/2023 13:57:54,156,0,1,One
2,T_0,426,632,-301,85,23821,2962031.316,Left,High,5/1/2023 13:57:54,156,0,1,One
3,T_0,342,735,-385,188,23821,2962031.316,Left,High,5/1/2023 13:57:54,156,0,1,One
4,T_0,157,824,-570,277,23821,2962031.316,Left,High,5/1/2023 13:57:54,156,0,1,One
5,T_0,1319,853,592,306,23821,2962031.316,Right,High,5/1/2023 13:57:54,156,0,1,One
1,T_0,164,586,-563,39,23822,2962156.285,Left,High,5/1/2023 13:57:54,281,0,1,One
2,T_0,426,632,-301,85,23822,2962156.285,Left,High,5/1/2023 13:57:54,281,0,1,One
3,T_0,342,736,-385,189,23822,2962156.285,Left,High,5/1/2023 13:57:54,281,0,1,One
4,T_0,157,824,-570,277,23822,2962156.285,Left,High,5/1/2023 13:57:54,281,0,1,One
5,T_0,1317,853,590,306,23822,2962156.285,Right,High,5/1/2023 13:57:54,281,0,1,One
1,T_0,166,580,-561,33,23823,2962281.258,Left,High,5/1/2023 13:57:54,406,0,1,One
2,T_0,426,632,-301,85,23823,2962281.258,Left,High,5/1/2023 13:57:54,406,0,1,One
3,T_0,342,735,-385,188,23823,2962281.258,Left,High,5/1/2023 13:57:54,406,0,1,One
4,T_0,158,823,-569,276,23823,2962281.258,Left,High,5/1/2023 13:57:54,406,0,1,One
5,T_0,1318,853,591,306,23823,2962281.258,Right,High,5/1/2023 13:57:54,406,0,1,One
1,T_0,173,571,-554,24,23824,2962406.23,Left,High,5/1/2023 13:57:54,530,0,1,One
2,T_0,423,634,-304,87,23824,2962406.23,Left,High,5/1/2023 13:57:54,530,0,1,One
3,T_0,342,735,-385,188,23824,2962406.23,Left,High,5/1/2023 13:57:54,530,0,1,One
4,T_0,157,824,-570,277,23824,2962406.23,Left,High,5/1/2023 13:57:54,530,0,1,One
5,T_0,1318,853,591,306,23824,2962406.23,Right,High,5/1/2023 13:57:54,530,0,1,One
1,T_0,175,564,-552,17,23825,2962531.288,Left,High,5/1/2023 13:57:54,656,0,1,One
2,T_0,420,635,-307,88,23825,2962531.288,Left,High,5/1/2023 13:57:54,656,0,1,One
3,T_0,341,735,-386,188,23825,2962531.288,Left,High,5/1/2023 13:57:54,656,0,1,One
4,T_0,157,824,-570,277,23825,2962531.288,Left,High,5/1/2023 13:57:54,656,0,1,One
5,T_0,1313,849,586,302,23825,2962531.288,Right,High,5/1/2023 13:57:54,656,0,1,One
1,T_0,178,558,-549,11,23826,2962656.246,Left,High,5/1/2023 13:57:54,781,0,1,One
2,T_0,413,639,-314,92,23826,2962656.246,Left,High,5/1/2023 13:57:54,781,0,1,One
3,T_0,342,735,-385,188,23826,2962656.246,Left,High,5/1/2023 13:57:54,781,0,1,One
4,T_0,157,824,-570,277,23826,2962656.246,Left,High,5/1/2023 13:57:54,781,0,1,One
5,T_0,1306,844,579,297,23826,2962656.246,Right,High,5/1/2023 13:57:54,781,0,1,One
1,T_0,180,553,-547,6,23827,2962781.221,Left,High,5/1/2023 13:57:54,905,0,1,One
2,T_0,411,641,-316,94,23827,2962781.221,Left,High,5/1/2023 13:57:54,905,0,1,One
3,T_0,342,735,-385,188,23827,2962781.221,Left,High,5/1/2023 13:57:54,905,0,1,One
4,T_0,157,824,-570,277,23827,2962781.221,Left,High,5/1/2023 13:57:54,905,0,1,One
5,T_0,1296,837,569,290,23827,2962781.221,Right,High,5/1/2023 13:57:54,905,0,1,One
1,T_0,178,547,-549,0,23828,2962906.217,Left,High,5/1/2023 13:57:55,30,0,1,One
2,T_0,408,641,-319,94,23828,2962906.217,Left,High,5/1/2023 13:57:55,30,0,1,One
3,T_0,342,735,-385,188,23828,2962906.217,Left,High,5/1/2023 13:57:55,30,0,1,One
4,T_0,157,824,-570,277,23828,2962906.217,Left,High,5/1/2023 13:57:55,30,0,1,One
5,T_0,1283,829,556,282,23828,2962906.217,Right,High,5/1/2023 13:57:55,30,0,1,One
1,T_0,176,539,-551,-8,23829,2963031.084,Left,High,5/1/2023 13:57:55,155,0,1,One
2,T_0,407,642,-320,95,23829,2963031.084,Left,High,5/1/2023 13:57:55,155,0,1,One
3,T_0,342,735,-385,188,23829,2963031.084,Left,High,5/1/2023 13:57:55,155,0,1,One
4,T_0,157,824,-570,277,23829,2963031.084,Left,High,5/1/2023 13:57:55,155,0,1,One
5,T_0,1274,822,547,275,23829,2963031.084,Right,High,5/1/2023 13:57:55,155,0,1,One
1,T_0,173,536,-554,-11,23830,2963156.056,Left,High,5/1/2023 13:57:55,280,0,1,One
2,T_0,406,643,-321,96,23830,2963156.056,Left,High,5/1/2023 13:57:55,280,0,1,One
3,T_0,341,735,-386,188,23830,2963156.056,Left,High,5/1/2023 13:57:55,280,0,1,One
4,T_0,1273,822,546,275,23830,2963156.056,Right,High,5/1/2023 13:57:55,280,0,1,One
5,T_0,157,824,-570,277,23830,2963156.056,Left,High,5/1/2023 13:57:55,280,0,1,One
1,T_0,172,528,-555,-19,23831,2963281.025,Left,High,5/1/2023 13:57:55,405,0,1,One
2,T_0,406,643,-321,96,23831,2963281.025,Left,High,5/1/2023 13:57:55,405,0,1,One
3,T_0,342,736,-385,189,23831,2963281.025,Left,High,5/1/2023 13:57:55,405,0,1,One
4,T_0,1270,821,543,274,23831,2963281.025,Right,High,5/1/2023 13:57:55,405,0,1,One
5,T_0,157,824,-570,277,23831,2963281.025,Left,High,5/1/2023 13:57:55,405,0,1,One
1,T_0,171,527,-556,-20,23832,2963405.997,Left,High,5/1/2023 13:57:55,530,0,1,One
2,T_0,406,643,-321,96,23832,2963405.997,Left,High,5/1/2023 13:57:55,530,0,1,One
3,T_0,342,735,-385,188,23832,2963405.997,Left,High,5/1/2023 13:57:55,530,0,1,One
4,T_0,1262,816,535,269,23832,2963405.997,Right,High,5/1/2023 13:57:55,530,0,1,One
5,T_0,157,824,-570,277,23832,2963405.997,Left,High,5/1/2023 13:57:55,530,0,1,One
1,T_0,170,523,-557,-24,23833,2963530.968,Left,High,5/1/2023 13:57:55,655,0,1,One
2,T_0,406,643,-321,96,23833,2963530.968,Left,High,5/1/2023 13:57:55,655,0,1,One
3,T_0,342,735,-385,188,23833,2963530.968,Left,High,5/1/2023 13:57:55,655,0,1,One
4,T_0,1260,814,533,267,23833,2963530.968,Right,High,5/1/2023 13:57:55,655,0,1,One
5,T_0,157,824,-570,277,23833,2963530.968,Left,High,5/1/2023 13:57:55,655,0,1,One
1,T_0,170,522,-557,-25,23834,2963655.944,Left,High,5/1/2023 13:57:55,780,0,1,One
2,T_0,405,644,-322,97,23834,2963655.944,Left,High,5/1/2023 13:57:55,780,0,1,One
3,T_0,342,735,-385,188,23834,2963655.944,Left,High,5/1/2023 13:57:55,780,0,1,One
4,T_0,1260,813,533,266,23834,2963655.944,Right,High,5/1/2023 13:57:55,780,0,1,One
5,T_0,157,824,-570,277,23834,2963655.944,Left,High,5/1/2023 13:57:55,780,0,1,One
1,T_0,169,522,-558,-25,23835,2963780.993,Left,High,5/1/2023 13:57:55,905,0,1,One
2,T_0,404,644,-323,97,23835,2963780.993,Left,High,5/1/2023 13:57:55,905,0,1,One
3,T_0,343,736,-384,189,23835,2963780.993,Left,High,5/1/2023 13:57:55,905,0,1,One
4,T_0,1260,813,533,266,23835,2963780.993,Right,High,5/1/2023 13:57:55,905,0,1,One
5,T_0,157,824,-570,277,23835,2963780.993,Left,High,5/1/2023 13:57:55,905,0,1,One
1,T_0,163,517,-564,-30,23836,2963906.002,Left,High,5/1/2023 13:57:56,30,0,1,One
2,T_0,405,643,-322,96,23836,2963906.002,Left,High,5/1/2023 13:57:56,30,0,1,One
3,T_0,342,735,-385,188,23836,2963906.002,Left,High,5/1/2023 13:57:56,30,0,1,One
4,T_0,1260,813,533,266,23836,2963906.002,Right,High,5/1/2023 13:57:56,30,0,1,One
5,T_0,157,824,-570,277,23836,2963906.002,Left,High,5/1/2023 13:57:56,30,0,1,One
1,T_0,161,513,-566,-34,23837,2964030.852,Left,High,5/1/2023 13:57:56,155,0,1,One
2,T_0,405,643,-322,96,23837,2964030.852,Left,High,5/1/2023 13:57:56,155,0,1,One
3,T_0,342,735,-385,188,23837,2964030.852,Left,High,5/1/2023 13:57:56,155,0,1,One
4,T_0,1260,813,533,266,23837,2964030.852,Right,High,5/1/2023 13:57:56,155,0,1,One
5,T_0,157,824,-570,277,23837,2964030.852,Left,High,5/1/2023 13:57:56,155,0,1,One
1,T_0,158,509,-569,-38,23838,2964155.912,Left,High,5/1/2023 13:57:56,280,0,1,One
2,T_0,405,643,-322,96,23838,2964155.912,Left,High,5/1/2023 13:57:56,280,0,1,One
3,T_0,342,735,-385,188,23838,2964155.912,Left,High,5/1/2023 13:57:56,280,0,1,One
4,T_0,1260,813,533,266,23838,2964155.912,Right,High,5/1/2023 13:57:56,280,0,1,One
5,T_0,159,822,-568,275,23838,2964155.912,Left,High,5/1/2023 13:57:56,280,0,1,One
1,T_0,158,506,-569,-41,23839,2964280.877,Left,High,5/1/2023 13:57:56,405,0,1,One
2,T_0,406,643,-321,96,23839,2964280.877,Left,High,5/1/2023 13:57:56,405,0,1,One
3,T_0,342,735,-385,188,23839,2964280.877,Left,High,5/1/2023 13:57:56,405,0,1,One
4,T_0,1260,813,533,266,23839,2964280.877,Right,High,5/1/2023 13:57:56,405,0,1,One
5,T_0,157,824,-570,277,23839,2964280.877,Left,High,5/1/2023 13:57:56,405,0,1,One
1,T_0,160,499,-567,-48,23840,2964405.766,Left,High,5/1/2023 13:57:56,530,0,1,One
2,T_0,405,643,-322,96,23840,2964405.766,Left,High,5/1/2023 13:57:56,530,0,1,One
3,T_0,342,735,-385,188,23840,2964405.766,Left,High,5/1/2023 13:57:56,530,0,1,One
4,T_0,1260,810,533,263,23840,2964405.766,Right,High,5/1/2023 13:57:56,530,0,1,One
5,T_0,158,824,-569,277,23840,2964405.766,Left,High,5/1/2023 13:57:56,530,0,1,One
1,T_0,163,491,-564,-56,23841,2964530.733,Left,High,5/1/2023 13:57:56,655,0,1,One
2,T_0,401,644,-326,97,23841,2964530.733,Left,High,5/1/2023 13:57:56,655,0,1,One
3,T_0,342,736,-385,189,23841,2964530.733,Left,High,5/1/2023 13:57:56,655,0,1,One
4,T_0,1258,799,531,252,23841,2964530.733,Right,High,5/1/2023 13:57:56,655,0,1,One
5,T_0,157,824,-570,277,23841,2964530.733,Left,High,5/1/2023 13:57:56,655,0,1,One
1,T_0,166,482,-561,-65,23842,2964640.084,Left,High,5/1/2023 13:57:56,764,0,1,One
2,T_0,399,646,-328,99,23842,2964640.084,Left,High,5/1/2023 13:57:56,764,0,1,One
3,T_0,342,735,-385,188,23842,2964640.084,Left,High,5/1/2023 13:57:56,764,0,1,One
4,T_0,1258,789,531,242,23842,2964640.084,Right,High,5/1/2023 13:57:56,764,0,1,One
5,T_0,158,823,-569,276,23842,2964640.084,Left,High,5/1/2023 13:57:56,764,0,1,One
1,T_0,169,473,-558,-74,23843,2964749.433,Left,High,5/1/2023 13:57:56,874,0,1,One
2,T_0,396,648,-331,101,23843,2964749.433,Left,High,5/1/2023 13:57:56,874,0,1,One
3,T_0,342,735,-385,188,23843,2964749.433,Left,High,5/1/2023 13:57:56,874,0,1,One
4,T_0,1259,782,532,235,23843,2964749.433,Right,High,5/1/2023 13:57:56,874,0,1,One
5,T_0,158,824,-569,277,23843,2964749.433,Left,High,5/1/2023 13:57:56,874,0,1,One
1,T_0,173,465,-554,-82,23844,2964858.781,Left,High,5/1/2023 13:57:56,983,0,1,One
2,T_0,390,649,-337,102,23844,2964858.781,Left,High,5/1/2023 13:57:56,983,0,1,One
3,T_0,342,735,-385,188,23844,2964858.781,Left,High,5/1/2023 13:57:56,983,0,1,One
4,T_0,1259,781,532,234,23844,2964858.781,Right,High,5/1/2023 13:57:56,983,0,1,One
5,T_0,157,824,-570,277,23844,2964858.781,Left,High,5/1/2023 13:57:56,983,0,1,One
1,T_0,177,456,-550,-91,23845,2964968.134,Left,High,5/1/2023 13:57:57,92,0,1,One
2,T_0,390,649,-337,102,23845,2964968.134,Left,High,5/1/2023 13:57:57,92,0,1,One
3,T_0,342,735,-385,188,23845,2964968.134,Left,High,5/1/2023 13:57:57,92,0,1,One
4,T_0,1261,775,534,228,23845,2964968.134,Right,High,5/1/2023 13:57:57,92,0,1,One
5,T_0,158,824,-569,277,23845,2964968.134,Left,High,5/1/2023 13:57:57,92,0,1,One
1,T_0,185,451,-542,-96,23846,2965077.568,Left,High,5/1/2023 13:57:57,202,0,1,One
2,T_0,389,649,-338,102,23846,2965077.568,Left,High,5/1/2023 13:57:57,202,0,1,One
3,T_0,342,735,-385,188,23846,2965077.568,Left,High,5/1/2023 13:57:57,202,0,1,One
4,T_0,1263,762,536,215,23846,2965077.568,Right,High,5/1/2023 13:57:57,202,0,1,One
5,T_0,158,824,-569,277,23846,2965077.568,Left,High,5/1/2023 13:57:57,202,0,1,One
1,T_0,196,442,-531,-105,23847,2965186.834,Left,High,5/1/2023 13:57:57,311,0,1,One
2,T_0,390,649,-337,102,23847,2965186.834,Left,High,5/1/2023 13:57:57,311,0,1,One
3,T_0,341,735,-386,188,23847,2965186.834,Left,High,5/1/2023 13:57:57,311,0,1,One
4,T_0,1268,745,541,198,23847,2965186.834,Right,High,5/1/2023 13:57:57,311,0,1,One
5,T_0,158,824,-569,277,23847,2965186.834,Left,High,5/1/2023 13:57:57,311,0,1,One
1,T_0,206,432,-521,-115,23848,2965311.806,Left,High,5/1/2023 13:57:57,436,0,1,One
2,T_0,389,650,-338,103,23848,2965311.806,Left,High,5/1/2023 13:57:57,436,0,1,One
3,T_0,1274,730,547,183,23848,2965311.806,Right,High,5/1/2023 13:57:57,436,0,1,One
4,T_0,342,735,-385,188,23848,2965311.806,Left,High,5/1/2023 13:57:57,436,0,1,One
5,T_0,158,824,-569,277,23848,2965311.806,Left,High,5/1/2023 13:57:57,436,0,1,One
1,T_0,218,424,-509,-123,23849,2965436.859,Left,High,5/1/2023 13:57:57,561,0,1,One
2,T_0,390,650,-337,103,23849,2965436.859,Left,High,5/1/2023 13:57:57,561,0,1,One
3,T_0,1280,717,553,170,23849,2965436.859,Right,High,5/1/2023 13:57:57,561,0,1,One
4,T_0,342,735,-385,188,23849,2965436.859,Left,High,5/1/2023 13:57:57,561,0,1,One
5,T_0,158,824,-569,277,23849,2965436.859,Left,High,5/1/2023 13:57:57,561,0,1,One
1,T_0,233,415,-494,-132,23850,2965561.835,Left,High,5/1/2023 13:57:57,686,0,1,One
2,T_0,390,650,-337,103,23850,2965561.835,Left,High,5/1/2023 13:57:57,686,0,1,One
3,T_0,1290,702,563,155,23850,2965561.835,Right,High,5/1/2023 13:57:57,686,0,1,One
4,T_0,342,735,-385,188,23850,2965561.835,Left,High,5/1/2023 13:57:57,686,0,1,One
5,T_0,158,824,-569,277,23850,2965561.835,Left,High,5/1/2023 13:57:57,686,0,1,One
1,T_0,243,413,-484,-134,23851,2965686.718,Left,High,5/1/2023 13:57:57,811,0,1,One
2,T_0,390,650,-337,103,23851,2965686.718,Left,High,5/1/2023 13:57:57,811,0,1,One
3,T_0,1306,687,579,140,23851,2965686.718,Right,High,5/1/2023 13:57:57,811,0,1,One
4,T_0,342,736,-385,189,23851,2965686.718,Left,High,5/1/2023 13:57:57,811,0,1,One
5,T_0,158,824,-569,277,23851,2965686.718,Left,High,5/1/2023 13:57:57,811,0,1,One
1,T_0,253,411,-474,-136,23852,2965811.69,Left,High,5/1/2023 13:57:57,936,0,1,One
2,T_0,391,650,-336,103,23852,2965811.69,Left,High,5/1/2023 13:57:57,936,0,1,One
3,T_0,1321,675,594,128,23852,2965811.69,Right,High,5/1/2023 13:57:57,936,0,1,One
4,T_0,341,735,-386,188,23852,2965811.69,Left,High,5/1/2023 13:57:57,936,0,1,One
5,T_0,157,824,-570,277,23852,2965811.69,Left,High,5/1/2023 13:57:57,936,0,1,One
1,T_0,264,411,-463,-136,23853,2965936.729,Left,High,5/1/2023 13:57:58,61,0,1,One
2,T_0,391,650,-336,103,23853,2965936.729,Left,High,5/1/2023 13:57:58,61,0,1,One
3,T_0,1324,672,597,125,23853,2965936.729,Right,High,5/1/2023 13:57:58,61,0,1,One
4,T_0,342,735,-385,188,23853,2965936.729,Left,High,5/1/2023 13:57:58,61,0,1,One
5,T_0,159,823,-568,276,23853,2965936.729,Left,High,5/1/2023 13:57:58,61,0,1,One
1,T_0,275,405,-452,-142,23854,2966061.629,Left,High,5/1/2023 13:57:58,186,0,1,One
2,T_0,390,650,-337,103,23854,2966061.629,Left,High,5/1/2023 13:57:58,186,0,1,One
3,T_0,1323,673,596,126,23854,2966061.629,Right,High,5/1/2023 13:57:58,186,0,1,One
4,T_0,342,735,-385,188,23854,2966061.629,Left,High,5/1/2023 13:57:58,186,0,1,One
5,T_0,158,824,-569,277,23854,2966061.629,Left,High,5/1/2023 13:57:58,186,0,1,One
1,T_0,293,397,-434,-150,23855,2966186.603,Left,High,5/1/2023 13:57:58,311,0,1,One
2,T_0,391,651,-336,104,23855,2966186.603,Left,High,5/1/2023 13:57:58,311,0,1,One
3,T_0,1323,672,596,125,23855,2966186.603,Right,High,5/1/2023 13:57:58,311,0,1,One
4,T_0,341,735,-386,188,23855,2966186.603,Left,High,5/1/2023 13:57:58,311,0,1,One
5,T_0,157,824,-570,277,23855,2966186.603,Left,High,5/1/2023 13:57:58,311,0,1,One
1,T_0,309,386,-418,-161,23856,2966311.659,Left,High,5/1/2023 13:57:58,436,0,1,One
2,T_0,391,651,-336,104,23856,2966311.659,Left,High,5/1/2023 13:57:58,436,0,1,One
3,T_0,1323,672,596,125,23856,2966311.659,Right,High,5/1/2023 13:57:58,436,0,1,One
4,T_0,342,735,-385,188,23856,2966311.659,Left,High,5/1/2023 13:57:58,436,0,1,One
5,T_0,157,824,-570,277,23856,2966311.659,Left,High,5/1/2023 13:57:58,436,0,1,One
1,T_0,322,377,-405,-170,23857,2966436.545,Left,High,5/1/2023 13:57:58,561,0,1,One
2,T_0,391,651,-336,104,23857,2966436.545,Left,High,5/1/2023 13:57:58,561,0,1,One
3,T_0,1324,672,597,125,23857,2966436.545,Right,High,5/1/2023 13:57:58,561,0,1,One
4,T_0,342,736,-385,189,23857,2966436.545,Left,High,5/1/2023 13:57:58,561,0,1,One
5,T_0,158,824,-569,277,23857,2966436.545,Left,High,5/1/2023 13:57:58,561,0,1,One
1,T_0,336,367,-391,-180,23858,2966561.515,Left,High,5/1/2023 13:57:58,686,0,1,One
2,T_0,391,651,-336,104,23858,2966561.515,Left,High,5/1/2023 13:57:58,686,0,1,One
3,T_0,1324,671,597,124,23858,2966561.515,Right,High,5/1/2023 13:57:58,686,0,1,One
4,T_0,342,735,-385,188,23858,2966561.515,Left,High,5/1/2023 13:57:58,686,0,1,One
5,T_0,158,824,-569,277,23858,2966561.515,Left,High,5/1/2023 13:57:58,686,0,1,One
1,T_0,351,357,-376,-190,23859,2966686.57,Left,High,5/1/2023 13:57:58,811,0,1,One
2,T_0,390,651,-337,104,23859,2966686.57,Left,High,5/1/2023 13:57:58,811,0,1,One
3,T_0,1323,671,596,124,23859,2966686.57,Right,High,5/1/2023 13:57:58,811,0,1,One
4,T_0,342,736,-385,189,23859,2966686.57,Left,High,5/1/2023 13:57:58,811,0,1,One
5,T_0,158,824,-569,277,23859,2966686.57,Left,High,5/1/2023 13:57:58,811,0,1,One
1,T_0,374,343,-353,-204,23860,2966811.546,Left,High,5/1/2023 13:57:58,936,0,1,One
2,T_0,390,651,-337,104,23860,2966811.546,Left,High,5/1/2023 13:57:58,936,0,1,One
3,T_0,1324,671,597,124,23860,2966811.546,Right,High,5/1/2023 13:57:58,936,0,1,One
4,T_0,342,735,-385,188,23860,2966811.546,Left,High,5/1/2023 13:57:58,936,0,1,One
5,T_0,157,824,-570,277,23860,2966811.546,Left,High,5/1/2023 13:57:58,936,0,1,One
1,T_0,393,329,-334,-218,23861,2966936.498,Left,High,5/1/2023 13:57:59,61,0,1,One
2,T_0,389,651,-338,104,23861,2966936.498,Left,High,5/1/2023 13:57:59,61,0,1,One
3,T_0,1323,671,596,124,23861,2966936.498,Right,High,5/1/2023 13:57:59,61,0,1,One
4,T_0,342,735,-385,188,23861,2966936.498,Left,High,5/1/2023 13:57:59,61,0,1,One
5,T_0,158,824,-569,277,23861,2966936.498,Left,High,5/1/2023 13:57:59,61,0,1,One
1,T_0,409,317,-318,-230,23862,2967061.398,Left,High,5/1/2023 13:57:59,186,0,1,One
2,T_0,391,650,-336,103,23862,2967061.398,Left,High,5/1/2023 13:57:59,186,0,1,One
3,T_0,1323,671,596,124,23862,2967061.398,Right,High,5/1/2023 13:57:59,186,0,1,One
4,T_0,342,735,-385,188,23862,2967061.398,Left,High,5/1/2023 13:57:59,186,0,1,One
5,T_0,158,824,-569,277,23862,2967061.398,Left,High,5/1/2023 13:57:59,186,0,1,One
1,T_0,424,304,-303,-243,23863,2967186.459,Left,High,5/1/2023 13:57:59,311,0,1,One
2,T_0,391,651,-336,104,23863,2967186.459,Left,High,5/1/2023 13:57:59,311,0,1,One
3,T_0,1322,671,595,124,23863,2967186.459,Right,High,5/1/2023 13:57:59,311,0,1,One
4,T_0,342,735,-385,188,23863,2967186.459,Left,High,5/1/2023 13:57:59,311,0,1,One
5,T_0,158,824,-569,277,23863,2967186.459,Left,High,5/1/2023 13:57:59,311,0,1,One
1,T_0,440,292,-287,-255,23864,2967311.342,Left,High,5/1/2023 13:57:59,436,0,1,One
2,T_0,392,651,-335,104,23864,2967311.342,Left,High,5/1/2023 13:57:59,436,0,1,One
3,T_0,1322,671,595,124,23864,2967311.342,Right,High,5/1/2023 13:57:59,436,0,1,One
4,T_0,342,735,-385,188,23864,2967311.342,Left,High,5/1/2023 13:57:59,436,0,1,One
5,T_0,158,824,-569,277,23864,2967311.342,Left,High,5/1/2023 13:57:59,436,0,1,One
1,T_0,455,283,-272,-264,23865,2967436.313,Left,High,5/1/2023 13:57:59,561,0,1,One
2,T_0,393,651,-334,104,23865,2967436.313,Left,High,5/1/2023 13:57:59,561,0,1,One
3,T_0,1322,671,595,124,23865,2967436.313,Right,High,5/1/2023 13:57:59,561,0,1,One
4,T_0,342,735,-385,188,23865,2967436.313,Left,High,5/1/2023 13:57:59,561,0,1,One
5,T_0,158,824,-569,277,23865,2967436.313,Left,High,5/1/2023 13:57:59,561,0,1,One
1,T_0,469,271,-258,-276,23866,2967561.282,Left,High,5/1/2023 13:57:59,686,0,1,One
2,T_0,393,652,-334,105,23866,2967561.282,Left,High,5/1/2023 13:57:59,686,0,1,One
3,T_0,1322,672,595,125,23866,2967561.282,Right,High,5/1/2023 13:57:59,686,0,1,One
4,T_0,343,736,-384,189,23866,2967561.282,Left,High,5/1/2023 13:57:59,686,0,1,One
5,T_0,158,824,-569,277,23866,2967561.282,Left,High,5/1/2023 13:57:59,686,0,1,One
1,T_0,482,266,-245,-281,23867,2967686.293,Left,High,5/1/2023 13:57:59,811,0,1,One
2,T_0,394,652,-333,105,23867,2967686.293,Left,High,5/1/2023 13:57:59,811,0,1,One
3,T_0,1322,671,595,124,23867,2967686.293,Right,High,5/1/2023 13:57:59,811,0,1,One
4,T_0,342,735,-385,188,23867,2967686.293,Left,High,5/1/2023 13:57:59,811,0,1,One
5,T_0,158,824,-569,277,23867,2967686.293,Left,High,5/1/2023 13:57:59,811,0,1,One
1,T_0,492,268,-235,-279,23868,2967811.279,Left,High,5/1/2023 13:57:59,936,0,1,One
2,T_0,393,652,-334,105,23868,2967811.279,Left,High,5/1/2023 13:57:59,936,0,1,One
3,T_0,1321,671,594,124,23868,2967811.279,Right,High,5/1/2023 13:57:59,936,0,1,One
4,T_0,342,735,-385,188,23868,2967811.279,Left,High,5/1/2023 13:57:59,936,0,1,One
5,T_0,157,824,-570,277,23868,2967811.279,Left,High,5/1/2023 13:57:59,936,0,1,One
1,T_0,503,274,-224,-273,23869,2967936.263,Left,High,5/1/2023 13:58:00,61,0,1,One
2,T_0,394,652,-333,105,23869,2967936.263,Left,High,5/1/2023 13:58:00,61,0,1,One
3,T_0,1322,671,595,124,23869,2967936.263,Right,High,5/1/2023 13:58:00,61,0,1,One
4,T_0,342,735,-385,188,23869,2967936.263,Left,High,5/1/2023 13:58:00,61,0,1,One
5,T_0,158,824,-569,277,23869,2967936.263,Left,High,5/1/2023 13:58:00,61,0,1,One
1,T_0,512,280,-215,-267,23870,2968061.164,Left,High,5/1/2023 13:58:00,185,0,1,One
2,T_0,394,653,-333,106,23870,2968061.164,Left,High,5/1/2023 13:58:00,185,0,1,One
3,T_0,1321,671,594,124,23870,2968061.164,Right,High,5/1/2023 13:58:00,185,0,1,One
